"generation","genome","accuracy","training_time","layer","type","units","activation"
6,0,0.11479999870061874,40.31800055503845,14,"Dense",14,"relu"
6,0,0.11479999870061874,40.31800055503845,15,"Dense",8,"relu"
6,0,0.11479999870061874,40.31800055503845,16,"Dense",4,"relu"
6,0,0.11479999870061874,40.31800055503845,18,"Dense",5,"relu"
6,0,0.11479999870061874,40.31800055503845,19,"Dense",8,"relu"
6,0,0.11479999870061874,40.31800055503845,20,"Dense",6,"relu"
6,0,0.11479999870061874,40.31800055503845,21,"Dense",10,"softmax"
6,1,0.6620000004768372,9.620002031326294,2,"Dense",11,"relu"
6,1,0.6620000004768372,9.620002031326294,3,"Dense",13,"relu"
6,1,0.6620000004768372,9.620002031326294,5,"Dense",11,"relu"
6,1,0.6620000004768372,9.620002031326294,7,"Dense",4,"relu"
6,1,0.6620000004768372,9.620002031326294,8,"Dense",8,"relu"
6,1,0.6620000004768372,9.620002031326294,9,"Dense",4,"relu"
6,1,0.6620000004768372,9.620002031326294,10,"Dense",4,"relu"
6,1,0.6620000004768372,9.620002031326294,11,"Dense",10,"relu"
6,1,0.6620000004768372,9.620002031326294,12,"Dense",4,"relu"
6,1,0.6620000004768372,9.620002031326294,13,"Dense",4,"relu"
6,1,0.6620000004768372,9.620002031326294,14,"Dense",12,"relu"
6,1,0.6620000004768372,9.620002031326294,15,"Dense",11,"relu"
6,1,0.6620000004768372,9.620002031326294,16,"Dense",13,"relu"
6,1,0.6620000004768372,9.620002031326294,18,"Dense",5,"relu"
6,1,0.6620000004768372,9.620002031326294,19,"Dense",11,"relu"
6,1,0.6620000004768372,9.620002031326294,20,"Dense",10,"softmax"
6,2,0.3479999899864197,48.98400044441223,2,"Dense",11,"relu"
6,2,0.3479999899864197,48.98400044441223,3,"Dense",13,"relu"
6,2,0.3479999899864197,48.98400044441223,6,"Dense",9,"relu"
6,2,0.3479999899864197,48.98400044441223,7,"Dense",5,"relu"
6,2,0.3479999899864197,48.98400044441223,8,"Dense",13,"relu"
6,2,0.3479999899864197,48.98400044441223,9,"Dense",6,"relu"
6,2,0.3479999899864197,48.98400044441223,10,"Dense",12,"relu"
6,2,0.3479999899864197,48.98400044441223,11,"Dense",7,"relu"
6,2,0.3479999899864197,48.98400044441223,14,"Dense",10,"relu"
6,2,0.3479999899864197,48.98400044441223,15,"Dense",8,"relu"
6,2,0.3479999899864197,48.98400044441223,16,"Dense",14,"relu"
6,2,0.3479999899864197,48.98400044441223,18,"Dense",5,"relu"
6,2,0.3479999899864197,48.98400044441223,19,"Dense",8,"relu"
6,2,0.3479999899864197,48.98400044441223,20,"Dense",6,"relu"
6,2,0.3479999899864197,48.98400044441223,22,"Dense",10,"softmax"
6,3,0.11479999870061874,46.591999769210815,2,"Dense",13,"relu"
6,3,0.11479999870061874,46.591999769210815,3,"Dense",4,"relu"
6,3,0.11479999870061874,46.591999769210815,4,"Dense",4,"relu"
6,3,0.11479999870061874,46.591999769210815,5,"Dense",4,"relu"
6,3,0.11479999870061874,46.591999769210815,7,"Dense",7,"relu"
6,3,0.11479999870061874,46.591999769210815,8,"Dense",4,"relu"
6,3,0.11479999870061874,46.591999769210815,9,"Dense",7,"relu"
6,3,0.11479999870061874,46.591999769210815,10,"Dense",11,"relu"
6,3,0.11479999870061874,46.591999769210815,11,"Dense",4,"relu"
6,3,0.11479999870061874,46.591999769210815,12,"Dense",10,"relu"
6,3,0.11479999870061874,46.591999769210815,14,"Dense",12,"relu"
6,3,0.11479999870061874,46.591999769210815,15,"Dense",8,"relu"
6,3,0.11479999870061874,46.591999769210815,16,"Dense",4,"relu"
6,3,0.11479999870061874,46.591999769210815,18,"Dense",5,"relu"
6,3,0.11479999870061874,46.591999769210815,19,"Dense",11,"relu"
6,3,0.11479999870061874,46.591999769210815,20,"Dense",10,"softmax"
6,4,0.4307999908924103,8.600999116897583,2,"Dense",13,"relu"
6,4,0.4307999908924103,8.600999116897583,3,"Dense",7,"relu"
6,4,0.4307999908924103,8.600999116897583,4,"Dense",4,"relu"
6,4,0.4307999908924103,8.600999116897583,7,"Dense",7,"relu"
6,4,0.4307999908924103,8.600999116897583,8,"Dense",5,"relu"
6,4,0.4307999908924103,8.600999116897583,9,"Dense",5,"relu"
6,4,0.4307999908924103,8.600999116897583,10,"Dense",12,"relu"
6,4,0.4307999908924103,8.600999116897583,11,"Dense",10,"relu"
6,4,0.4307999908924103,8.600999116897583,14,"Dense",12,"relu"
6,4,0.4307999908924103,8.600999116897583,15,"Dense",5,"relu"
6,4,0.4307999908924103,8.600999116897583,16,"Dense",4,"relu"
6,4,0.4307999908924103,8.600999116897583,18,"Dense",12,"relu"
6,4,0.4307999908924103,8.600999116897583,19,"Dense",11,"relu"
6,4,0.4307999908924103,8.600999116897583,20,"Dense",11,"relu"
6,4,0.4307999908924103,8.600999116897583,21,"Dense",7,"relu"
6,4,0.4307999908924103,8.600999116897583,23,"Dense",10,"softmax"
6,5,0.11479999870061874,45.7509708404541,2,"Dense",13,"relu"
6,5,0.11479999870061874,45.7509708404541,3,"Dense",9,"relu"
6,5,0.11479999870061874,45.7509708404541,4,"Dense",4,"relu"
6,5,0.11479999870061874,45.7509708404541,7,"Dense",4,"relu"
6,5,0.11479999870061874,45.7509708404541,8,"Dense",8,"relu"
6,5,0.11479999870061874,45.7509708404541,9,"Dense",4,"relu"
6,5,0.11479999870061874,45.7509708404541,10,"Dense",4,"relu"
6,5,0.11479999870061874,45.7509708404541,11,"Dense",10,"relu"
6,5,0.11479999870061874,45.7509708404541,12,"Dense",6,"relu"
6,5,0.11479999870061874,45.7509708404541,14,"Dense",12,"relu"
6,5,0.11479999870061874,45.7509708404541,15,"Dense",13,"relu"
6,5,0.11479999870061874,45.7509708404541,16,"Dense",5,"relu"
6,5,0.11479999870061874,45.7509708404541,18,"Dense",5,"relu"
6,5,0.11479999870061874,45.7509708404541,19,"Dense",11,"relu"
6,5,0.11479999870061874,45.7509708404541,20,"Dense",7,"relu"
6,5,0.11479999870061874,45.7509708404541,22,"Dense",10,"softmax"
6,6,0.11479999870061874,62.644999265670776,2,"Dense",7,"relu"
6,6,0.11479999870061874,62.644999265670776,3,"Dense",11,"relu"
6,6,0.11479999870061874,62.644999265670776,4,"Dense",6,"relu"
6,6,0.11479999870061874,62.644999265670776,5,"Dense",5,"relu"
6,6,0.11479999870061874,62.644999265670776,7,"Dense",7,"relu"
6,6,0.11479999870061874,62.644999265670776,8,"Dense",5,"relu"
6,6,0.11479999870061874,62.644999265670776,9,"Dense",4,"relu"
6,6,0.11479999870061874,62.644999265670776,10,"Dense",11,"relu"
6,6,0.11479999870061874,62.644999265670776,11,"Dense",12,"relu"
6,6,0.11479999870061874,62.644999265670776,12,"Dense",14,"relu"
6,6,0.11479999870061874,62.644999265670776,13,"Dense",4,"relu"
6,6,0.11479999870061874,62.644999265670776,14,"Dense",14,"relu"
6,6,0.11479999870061874,62.644999265670776,15,"Dense",13,"relu"
6,6,0.11479999870061874,62.644999265670776,16,"Dense",4,"relu"
6,6,0.11479999870061874,62.644999265670776,18,"Dense",5,"relu"
6,6,0.11479999870061874,62.644999265670776,19,"Dense",8,"relu"
6,6,0.11479999870061874,62.644999265670776,20,"Dense",5,"relu"
6,6,0.11479999870061874,62.644999265670776,21,"Dense",10,"softmax"
6,7,0.11479999870061874,17.224972009658813,2,"Dense",13,"relu"
6,7,0.11479999870061874,17.224972009658813,3,"Dense",9,"relu"
6,7,0.11479999870061874,17.224972009658813,4,"Dense",4,"relu"
6,7,0.11479999870061874,17.224972009658813,7,"Dense",4,"relu"
6,7,0.11479999870061874,17.224972009658813,8,"Dense",5,"relu"
6,7,0.11479999870061874,17.224972009658813,9,"Dense",10,"relu"
6,7,0.11479999870061874,17.224972009658813,10,"Dense",4,"relu"
6,7,0.11479999870061874,17.224972009658813,11,"Dense",10,"relu"
6,7,0.11479999870061874,17.224972009658813,14,"Dense",10,"relu"
6,7,0.11479999870061874,17.224972009658813,15,"Dense",8,"relu"
6,7,0.11479999870061874,17.224972009658813,16,"Dense",4,"relu"
6,7,0.11479999870061874,17.224972009658813,18,"Dense",9,"relu"
6,7,0.11479999870061874,17.224972009658813,19,"Dense",8,"relu"
6,7,0.11479999870061874,17.224972009658813,20,"Dense",10,"softmax"
6,8,0.33799999952316284,66.94999933242798,2,"Dense",11,"relu"
6,8,0.33799999952316284,66.94999933242798,3,"Dense",7,"relu"
6,8,0.33799999952316284,66.94999933242798,6,"Dense",9,"relu"
6,8,0.33799999952316284,66.94999933242798,7,"Dense",4,"relu"
6,8,0.33799999952316284,66.94999933242798,8,"Dense",14,"relu"
6,8,0.33799999952316284,66.94999933242798,9,"Dense",11,"relu"
6,8,0.33799999952316284,66.94999933242798,10,"Dense",12,"relu"
6,8,0.33799999952316284,66.94999933242798,11,"Dense",7,"relu"
6,8,0.33799999952316284,66.94999933242798,12,"Dense",10,"relu"
6,8,0.33799999952316284,66.94999933242798,14,"Dense",10,"relu"
6,8,0.33799999952316284,66.94999933242798,15,"Dense",14,"relu"
6,8,0.33799999952316284,66.94999933242798,16,"Dense",12,"relu"
6,8,0.33799999952316284,66.94999933242798,18,"Dense",5,"relu"
6,8,0.33799999952316284,66.94999933242798,19,"Dense",8,"relu"
6,8,0.33799999952316284,66.94999933242798,20,"Dense",10,"relu"
6,8,0.33799999952316284,66.94999933242798,22,"Dense",5,"relu"
6,8,0.33799999952316284,66.94999933242798,23,"Dense",9,"relu"
6,8,0.33799999952316284,66.94999933242798,24,"Dense",10,"softmax"
6,9,0.11479999870061874,7.321803569793701,2,"Dense",5,"relu"
6,9,0.11479999870061874,7.321803569793701,3,"Dense",4,"relu"
6,9,0.11479999870061874,7.321803569793701,5,"Dense",13,"relu"
6,9,0.11479999870061874,7.321803569793701,7,"Dense",9,"relu"
6,9,0.11479999870061874,7.321803569793701,8,"Dense",9,"relu"
6,9,0.11479999870061874,7.321803569793701,9,"Dense",7,"relu"
6,9,0.11479999870061874,7.321803569793701,10,"Dense",12,"relu"
6,9,0.11479999870061874,7.321803569793701,11,"Dense",6,"relu"
6,9,0.11479999870061874,7.321803569793701,12,"Dense",6,"relu"
6,9,0.11479999870061874,7.321803569793701,13,"Dense",4,"relu"
6,9,0.11479999870061874,7.321803569793701,14,"Dense",13,"relu"
6,9,0.11479999870061874,7.321803569793701,15,"Dense",5,"relu"
6,9,0.11479999870061874,7.321803569793701,16,"Dense",7,"relu"
6,9,0.11479999870061874,7.321803569793701,18,"Dense",5,"relu"
6,9,0.11479999870061874,7.321803569793701,19,"Dense",12,"relu"
6,9,0.11479999870061874,7.321803569793701,20,"Dense",10,"softmax"
6,10,0.5472000241279602,11.530000686645508,2,"Dense",5,"relu"
6,10,0.5472000241279602,11.530000686645508,3,"Dense",9,"relu"
6,10,0.5472000241279602,11.530000686645508,7,"Dense",4,"relu"
6,10,0.5472000241279602,11.530000686645508,8,"Dense",7,"relu"
6,10,0.5472000241279602,11.530000686645508,9,"Dense",5,"relu"
6,10,0.5472000241279602,11.530000686645508,10,"Dense",4,"relu"
6,10,0.5472000241279602,11.530000686645508,11,"Dense",11,"relu"
6,10,0.5472000241279602,11.530000686645508,12,"Dense",9,"relu"
6,10,0.5472000241279602,11.530000686645508,13,"Dense",4,"relu"
6,10,0.5472000241279602,11.530000686645508,14,"Dense",12,"relu"
6,10,0.5472000241279602,11.530000686645508,15,"Dense",8,"relu"
6,10,0.5472000241279602,11.530000686645508,16,"Dense",9,"relu"
6,10,0.5472000241279602,11.530000686645508,18,"Dense",5,"relu"
6,10,0.5472000241279602,11.530000686645508,19,"Dense",11,"relu"
6,10,0.5472000241279602,11.530000686645508,20,"Dense",10,"softmax"
6,11,0.3635999858379364,43.37094759941101,2,"Dense",14,"relu"
6,11,0.3635999858379364,43.37094759941101,3,"Dense",8,"relu"
6,11,0.3635999858379364,43.37094759941101,7,"Dense",9,"relu"
6,11,0.3635999858379364,43.37094759941101,8,"Dense",5,"relu"
6,11,0.3635999858379364,43.37094759941101,9,"Dense",6,"relu"
6,11,0.3635999858379364,43.37094759941101,10,"Dense",12,"relu"
6,11,0.3635999858379364,43.37094759941101,11,"Dense",9,"relu"
6,11,0.3635999858379364,43.37094759941101,12,"Dense",10,"relu"
6,11,0.3635999858379364,43.37094759941101,14,"Dense",10,"relu"
6,11,0.3635999858379364,43.37094759941101,15,"Dense",8,"relu"
6,11,0.3635999858379364,43.37094759941101,16,"Dense",14,"relu"
6,11,0.3635999858379364,43.37094759941101,18,"Dense",5,"relu"
6,11,0.3635999858379364,43.37094759941101,19,"Dense",8,"relu"
6,11,0.3635999858379364,43.37094759941101,20,"Dense",6,"relu"
6,11,0.3635999858379364,43.37094759941101,22,"Dense",10,"softmax"
6,12,0.11479999870061874,63.991000175476074,2,"Dense",7,"relu"
6,12,0.11479999870061874,63.991000175476074,3,"Dense",4,"relu"
6,12,0.11479999870061874,63.991000175476074,4,"Dense",6,"relu"
6,12,0.11479999870061874,63.991000175476074,5,"Dense",4,"relu"
6,12,0.11479999870061874,63.991000175476074,7,"Dense",4,"relu"
6,12,0.11479999870061874,63.991000175476074,8,"Dense",5,"relu"
6,12,0.11479999870061874,63.991000175476074,9,"Dense",4,"relu"
6,12,0.11479999870061874,63.991000175476074,10,"Dense",12,"relu"
6,12,0.11479999870061874,63.991000175476074,11,"Dense",7,"relu"
6,12,0.11479999870061874,63.991000175476074,12,"Dense",10,"relu"
6,12,0.11479999870061874,63.991000175476074,13,"Dense",4,"relu"
6,12,0.11479999870061874,63.991000175476074,14,"Dense",10,"relu"
6,12,0.11479999870061874,63.991000175476074,15,"Dense",8,"relu"
6,12,0.11479999870061874,63.991000175476074,16,"Dense",4,"relu"
6,12,0.11479999870061874,63.991000175476074,18,"Dense",5,"relu"
6,12,0.11479999870061874,63.991000175476074,19,"Dense",12,"relu"
6,12,0.11479999870061874,63.991000175476074,20,"Dense",6,"relu"
6,12,0.11479999870061874,63.991000175476074,21,"Dense",10,"softmax"
6,13,0.11479999870061874,10.787972450256348,2,"Dense",13,"relu"
6,13,0.11479999870061874,10.787972450256348,3,"Dense",7,"relu"
6,13,0.11479999870061874,10.787972450256348,4,"Dense",5,"relu"
6,13,0.11479999870061874,10.787972450256348,7,"Dense",4,"relu"
6,13,0.11479999870061874,10.787972450256348,8,"Dense",5,"relu"
6,13,0.11479999870061874,10.787972450256348,9,"Dense",10,"relu"
6,13,0.11479999870061874,10.787972450256348,10,"Dense",4,"relu"
6,13,0.11479999870061874,10.787972450256348,11,"Dense",4,"relu"
6,13,0.11479999870061874,10.787972450256348,13,"Dense",4,"relu"
6,13,0.11479999870061874,10.787972450256348,14,"Dense",10,"relu"
6,13,0.11479999870061874,10.787972450256348,15,"Dense",10,"relu"
6,13,0.11479999870061874,10.787972450256348,16,"Dense",4,"relu"
6,13,0.11479999870061874,10.787972450256348,18,"Dense",5,"relu"
6,13,0.11479999870061874,10.787972450256348,19,"Dense",11,"relu"
6,13,0.11479999870061874,10.787972450256348,20,"Dense",10,"softmax"
6,14,0.4020000100135803,52.78795671463013,2,"Dense",13,"relu"
6,14,0.4020000100135803,52.78795671463013,3,"Dense",9,"relu"
6,14,0.4020000100135803,52.78795671463013,4,"Dense",13,"relu"
6,14,0.4020000100135803,52.78795671463013,7,"Dense",7,"relu"
6,14,0.4020000100135803,52.78795671463013,8,"Dense",5,"relu"
6,14,0.4020000100135803,52.78795671463013,9,"Dense",9,"relu"
6,14,0.4020000100135803,52.78795671463013,10,"Dense",14,"relu"
6,14,0.4020000100135803,52.78795671463013,11,"Dense",10,"relu"
6,14,0.4020000100135803,52.78795671463013,14,"Dense",12,"relu"
6,14,0.4020000100135803,52.78795671463013,15,"Dense",13,"relu"
6,14,0.4020000100135803,52.78795671463013,16,"Dense",10,"relu"
6,14,0.4020000100135803,52.78795671463013,18,"Dense",9,"relu"
6,14,0.4020000100135803,52.78795671463013,19,"Dense",11,"relu"
6,14,0.4020000100135803,52.78795671463013,20,"Dense",10,"softmax"
6,15,0.3596000075340271,42.72000169754028,2,"Dense",13,"relu"
6,15,0.3596000075340271,42.72000169754028,3,"Dense",7,"relu"
6,15,0.3596000075340271,42.72000169754028,4,"Dense",14,"relu"
6,15,0.3596000075340271,42.72000169754028,6,"Dense",9,"relu"
6,15,0.3596000075340271,42.72000169754028,7,"Dense",7,"relu"
6,15,0.3596000075340271,42.72000169754028,8,"Dense",5,"relu"
6,15,0.3596000075340271,42.72000169754028,9,"Dense",7,"relu"
6,15,0.3596000075340271,42.72000169754028,10,"Dense",12,"relu"
6,15,0.3596000075340271,42.72000169754028,11,"Dense",4,"relu"
6,15,0.3596000075340271,42.72000169754028,14,"Dense",12,"relu"
6,15,0.3596000075340271,42.72000169754028,15,"Dense",8,"relu"
6,15,0.3596000075340271,42.72000169754028,16,"Dense",10,"relu"
6,15,0.3596000075340271,42.72000169754028,18,"Dense",7,"relu"
6,15,0.3596000075340271,42.72000169754028,19,"Dense",8,"relu"
6,15,0.3596000075340271,42.72000169754028,20,"Dense",10,"softmax"
6,16,0.5616000294685364,57.108970165252686,2,"Dense",13,"relu"
6,16,0.5616000294685364,57.108970165252686,3,"Dense",9,"relu"
6,16,0.5616000294685364,57.108970165252686,4,"Dense",5,"relu"
6,16,0.5616000294685364,57.108970165252686,7,"Dense",7,"relu"
6,16,0.5616000294685364,57.108970165252686,8,"Dense",5,"relu"
6,16,0.5616000294685364,57.108970165252686,9,"Dense",10,"relu"
6,16,0.5616000294685364,57.108970165252686,10,"Dense",12,"relu"
6,16,0.5616000294685364,57.108970165252686,11,"Dense",4,"relu"
6,16,0.5616000294685364,57.108970165252686,12,"Dense",10,"relu"
6,16,0.5616000294685364,57.108970165252686,14,"Dense",12,"relu"
6,16,0.5616000294685364,57.108970165252686,15,"Dense",13,"relu"
6,16,0.5616000294685364,57.108970165252686,16,"Dense",9,"relu"
6,16,0.5616000294685364,57.108970165252686,18,"Dense",5,"relu"
6,16,0.5616000294685364,57.108970165252686,19,"Dense",8,"relu"
6,16,0.5616000294685364,57.108970165252686,20,"Dense",10,"softmax"
6,17,0.34599998593330383,9.323999643325806,2,"Dense",7,"relu"
6,17,0.34599998593330383,9.323999643325806,3,"Dense",4,"relu"
6,17,0.34599998593330383,9.323999643325806,5,"Dense",5,"relu"
6,17,0.34599998593330383,9.323999643325806,7,"Dense",4,"relu"
6,17,0.34599998593330383,9.323999643325806,8,"Dense",6,"relu"
6,17,0.34599998593330383,9.323999643325806,9,"Dense",4,"relu"
6,17,0.34599998593330383,9.323999643325806,10,"Dense",12,"relu"
6,17,0.34599998593330383,9.323999643325806,11,"Dense",7,"relu"
6,17,0.34599998593330383,9.323999643325806,12,"Dense",10,"relu"
6,17,0.34599998593330383,9.323999643325806,14,"Dense",8,"relu"
6,17,0.34599998593330383,9.323999643325806,15,"Dense",8,"relu"
6,17,0.34599998593330383,9.323999643325806,16,"Dense",4,"relu"
6,17,0.34599998593330383,9.323999643325806,18,"Dense",4,"relu"
6,17,0.34599998593330383,9.323999643325806,19,"Dense",8,"relu"
6,17,0.34599998593330383,9.323999643325806,20,"Dense",4,"relu"
6,17,0.34599998593330383,9.323999643325806,21,"Dense",10,"softmax"
6,18,0.11479999870061874,11.641000747680664,2,"Dense",5,"relu"
6,18,0.11479999870061874,11.641000747680664,3,"Dense",10,"relu"
6,18,0.11479999870061874,11.641000747680664,7,"Dense",4,"relu"
6,18,0.11479999870061874,11.641000747680664,8,"Dense",12,"relu"
6,18,0.11479999870061874,11.641000747680664,9,"Dense",4,"relu"
6,18,0.11479999870061874,11.641000747680664,10,"Dense",4,"relu"
6,18,0.11479999870061874,11.641000747680664,11,"Dense",14,"relu"
6,18,0.11479999870061874,11.641000747680664,12,"Dense",6,"relu"
6,18,0.11479999870061874,11.641000747680664,13,"Dense",4,"relu"
6,18,0.11479999870061874,11.641000747680664,14,"Dense",12,"relu"
6,18,0.11479999870061874,11.641000747680664,15,"Dense",7,"relu"
6,18,0.11479999870061874,11.641000747680664,16,"Dense",11,"relu"
6,18,0.11479999870061874,11.641000747680664,18,"Dense",4,"relu"
6,18,0.11479999870061874,11.641000747680664,19,"Dense",11,"relu"
6,18,0.11479999870061874,11.641000747680664,20,"Dense",10,"softmax"
6,19,0.3763999938964844,16.0449697971344,2,"Dense",13,"relu"
6,19,0.3763999938964844,16.0449697971344,3,"Dense",7,"relu"
6,19,0.3763999938964844,16.0449697971344,4,"Dense",4,"relu"
6,19,0.3763999938964844,16.0449697971344,7,"Dense",4,"relu"
6,19,0.3763999938964844,16.0449697971344,8,"Dense",4,"relu"
6,19,0.3763999938964844,16.0449697971344,9,"Dense",10,"relu"
6,19,0.3763999938964844,16.0449697971344,10,"Dense",7,"relu"
6,19,0.3763999938964844,16.0449697971344,11,"Dense",7,"relu"
6,19,0.3763999938964844,16.0449697971344,14,"Dense",10,"relu"
6,19,0.3763999938964844,16.0449697971344,15,"Dense",14,"relu"
6,19,0.3763999938964844,16.0449697971344,16,"Dense",4,"relu"
6,19,0.3763999938964844,16.0449697971344,18,"Dense",4,"relu"
6,19,0.3763999938964844,16.0449697971344,19,"Dense",11,"relu"
6,19,0.3763999938964844,16.0449697971344,20,"Dense",6,"relu"
6,19,0.3763999938964844,16.0449697971344,22,"Dense",10,"softmax"
6,20,0.4887999892234802,12.426979064941406,2,"Dense",6,"relu"
6,20,0.4887999892234802,12.426979064941406,3,"Dense",9,"relu"
6,20,0.4887999892234802,12.426979064941406,4,"Dense",14,"relu"
6,20,0.4887999892234802,12.426979064941406,7,"Dense",7,"relu"
6,20,0.4887999892234802,12.426979064941406,8,"Dense",5,"relu"
6,20,0.4887999892234802,12.426979064941406,9,"Dense",9,"relu"
6,20,0.4887999892234802,12.426979064941406,10,"Dense",4,"relu"
6,20,0.4887999892234802,12.426979064941406,11,"Dense",10,"relu"
6,20,0.4887999892234802,12.426979064941406,12,"Dense",9,"relu"
6,20,0.4887999892234802,12.426979064941406,14,"Dense",12,"relu"
6,20,0.4887999892234802,12.426979064941406,15,"Dense",8,"relu"
6,20,0.4887999892234802,12.426979064941406,16,"Dense",9,"relu"
6,20,0.4887999892234802,12.426979064941406,18,"Dense",9,"relu"
6,20,0.4887999892234802,12.426979064941406,19,"Dense",8,"relu"
6,20,0.4887999892234802,12.426979064941406,20,"Dense",10,"softmax"
6,21,0.6236000061035156,53.57700061798096,2,"Dense",13,"relu"
6,21,0.6236000061035156,53.57700061798096,3,"Dense",7,"relu"
6,21,0.6236000061035156,53.57700061798096,7,"Dense",6,"relu"
6,21,0.6236000061035156,53.57700061798096,8,"Dense",5,"relu"
6,21,0.6236000061035156,53.57700061798096,9,"Dense",7,"relu"
6,21,0.6236000061035156,53.57700061798096,10,"Dense",12,"relu"
6,21,0.6236000061035156,53.57700061798096,11,"Dense",10,"relu"
6,21,0.6236000061035156,53.57700061798096,12,"Dense",10,"relu"
6,21,0.6236000061035156,53.57700061798096,14,"Dense",14,"relu"
6,21,0.6236000061035156,53.57700061798096,15,"Dense",13,"relu"
6,21,0.6236000061035156,53.57700061798096,16,"Dense",4,"relu"
6,21,0.6236000061035156,53.57700061798096,18,"Dense",11,"relu"
6,21,0.6236000061035156,53.57700061798096,19,"Dense",8,"relu"
6,21,0.6236000061035156,53.57700061798096,20,"Dense",6,"relu"
6,21,0.6236000061035156,53.57700061798096,21,"Dense",10,"softmax"
6,22,0.11479999870061874,9.975944757461548,2,"Dense",7,"relu"
6,22,0.11479999870061874,9.975944757461548,3,"Dense",4,"relu"
6,22,0.11479999870061874,9.975944757461548,7,"Dense",4,"relu"
6,22,0.11479999870061874,9.975944757461548,8,"Dense",6,"relu"
6,22,0.11479999870061874,9.975944757461548,9,"Dense",5,"relu"
6,22,0.11479999870061874,9.975944757461548,10,"Dense",12,"relu"
6,22,0.11479999870061874,9.975944757461548,11,"Dense",7,"relu"
6,22,0.11479999870061874,9.975944757461548,13,"Dense",4,"relu"
6,22,0.11479999870061874,9.975944757461548,14,"Dense",10,"relu"
6,22,0.11479999870061874,9.975944757461548,15,"Dense",8,"relu"
6,22,0.11479999870061874,9.975944757461548,16,"Dense",4,"relu"
6,22,0.11479999870061874,9.975944757461548,18,"Dense",5,"relu"
6,22,0.11479999870061874,9.975944757461548,19,"Dense",12,"relu"
6,22,0.11479999870061874,9.975944757461548,20,"Dense",10,"softmax"
6,23,0.40400001406669617,43.42796730995178,2,"Dense",13,"relu"
6,23,0.40400001406669617,43.42796730995178,3,"Dense",13,"relu"
6,23,0.40400001406669617,43.42796730995178,4,"Dense",4,"relu"
6,23,0.40400001406669617,43.42796730995178,7,"Dense",7,"relu"
6,23,0.40400001406669617,43.42796730995178,8,"Dense",4,"relu"
6,23,0.40400001406669617,43.42796730995178,9,"Dense",9,"relu"
6,23,0.40400001406669617,43.42796730995178,10,"Dense",14,"relu"
6,23,0.40400001406669617,43.42796730995178,11,"Dense",12,"relu"
6,23,0.40400001406669617,43.42796730995178,12,"Dense",10,"relu"
6,23,0.40400001406669617,43.42796730995178,14,"Dense",10,"relu"
6,23,0.40400001406669617,43.42796730995178,15,"Dense",13,"relu"
6,23,0.40400001406669617,43.42796730995178,16,"Dense",12,"relu"
6,23,0.40400001406669617,43.42796730995178,18,"Dense",6,"relu"
6,23,0.40400001406669617,43.42796730995178,19,"Dense",11,"relu"
6,23,0.40400001406669617,43.42796730995178,20,"Dense",6,"relu"
6,23,0.40400001406669617,43.42796730995178,22,"Dense",10,"softmax"
6,24,0.3747999966144562,34.26500129699707,2,"Dense",5,"relu"
6,24,0.3747999966144562,34.26500129699707,3,"Dense",13,"relu"
6,24,0.3747999966144562,34.26500129699707,5,"Dense",11,"relu"
6,24,0.3747999966144562,34.26500129699707,7,"Dense",6,"relu"
6,24,0.3747999966144562,34.26500129699707,8,"Dense",14,"relu"
6,24,0.3747999966144562,34.26500129699707,9,"Dense",5,"relu"
6,24,0.3747999966144562,34.26500129699707,10,"Dense",12,"relu"
6,24,0.3747999966144562,34.26500129699707,11,"Dense",13,"relu"
6,24,0.3747999966144562,34.26500129699707,14,"Dense",10,"relu"
6,24,0.3747999966144562,34.26500129699707,15,"Dense",8,"relu"
6,24,0.3747999966144562,34.26500129699707,16,"Dense",9,"relu"
6,24,0.3747999966144562,34.26500129699707,18,"Dense",5,"relu"
6,24,0.3747999966144562,34.26500129699707,19,"Dense",8,"relu"
6,24,0.3747999966144562,34.26500129699707,20,"Dense",10,"softmax"
6,25,0.5839999914169312,49.763999700546265,2,"Dense",9,"relu"
6,25,0.5839999914169312,49.763999700546265,3,"Dense",9,"relu"
6,25,0.5839999914169312,49.763999700546265,4,"Dense",6,"relu"
6,25,0.5839999914169312,49.763999700546265,7,"Dense",7,"relu"
6,25,0.5839999914169312,49.763999700546265,8,"Dense",4,"relu"
6,25,0.5839999914169312,49.763999700546265,9,"Dense",13,"relu"
6,25,0.5839999914169312,49.763999700546265,10,"Dense",11,"relu"
6,25,0.5839999914169312,49.763999700546265,11,"Dense",10,"relu"
6,25,0.5839999914169312,49.763999700546265,12,"Dense",14,"relu"
6,25,0.5839999914169312,49.763999700546265,13,"Dense",4,"relu"
6,25,0.5839999914169312,49.763999700546265,14,"Dense",14,"relu"
6,25,0.5839999914169312,49.763999700546265,15,"Dense",13,"relu"
6,25,0.5839999914169312,49.763999700546265,16,"Dense",4,"relu"
6,25,0.5839999914169312,49.763999700546265,18,"Dense",6,"relu"
6,25,0.5839999914169312,49.763999700546265,19,"Dense",11,"relu"
6,25,0.5839999914169312,49.763999700546265,20,"Dense",6,"relu"
6,25,0.5839999914169312,49.763999700546265,21,"Dense",10,"softmax"
6,26,0.680400013923645,50.00196933746338,2,"Dense",9,"relu"
6,26,0.680400013923645,50.00196933746338,3,"Dense",13,"relu"
